twit_text,date
"[더코리아뉴스] 배순민 기자 = 검은사막 모바일, 매화 출시 기념 이벤트 돌입! ",오전 3:36 - 2019년 4월 18일
"펄어비스, '검은사막 모바일'에 '매화' 업데이트http://bit.ly/2PeS7px ",오전 1:30 - 2019년 4월 18일
"펄어비스, '검은사막 모바일'에 '매화' 업데이트",오전 1:01 - 2019년 4월 18일
"펄어비스, '검은사막 모바일'에 '매화' 업데이트http://bit.ly/2PeS7px ",오전 12:45 - 2019년 4월 18일
"트라하 재밌나? 궁금하긴 한데, 검은사막 모바일 아주 잠깐 해보니까 모바일로 온라인 RPG 하는 건 좋은 생각이 아닌 것 같았음",오후 10:12 - 2019년 4월 17일
"펄어비스, '검은사막 모바일'에 '매화' 업데이트http://bit.ly/2PeS7px ",오후 8:50 - 2019년 4월 17일
펄어비스(대표 정경인)의 ‘검은사막 모바일’이 17일 11번째 클래스 ‘매화’를 업데이트 했다. ‘매화’는 검은사막 모바일’의 무사처럼 동양의 무술을 다룬다. 검술과 궁술을 사용하며 근거리와 원거리 공격 모두 가능한 클래스다.(https://forum.blackdesertm.com/ ),오후 7:13 - 2019년 4월 17일
黑色沙漠mobile 4/17新角色梅花誕生＆繼承 |?い砂漠モバイル梅花|검은사막모바일 매화 ,오후 6:36 - 2019년 4월 17일
"펄어비스, '검은사막 모바일'에 '매화' 업데이트http://bit.ly/2PeS7px ",오후 4:51 - 2019년 4월 17일
黑色沙漠mobile 4/17新角色梅花誕生＆繼承 |?い砂漠モバイル梅花|검은사막모바일 매화 https://douga.gameday-app.net/?p=65462 ,오후 3:06 - 2019년 4월 17일
黑色沙漠mobile 4/17新角色梅花誕生＆繼承 |?い砂漠モバイル梅花|검은사막모바일 매화 https://douga.gameday-app.net/?p=65377 ,오전 9:05 - 2019년 4월 17일
"펄어비스, '검은사막 모바일'에 '매화' 업데이트http://bit.ly/2PeS7px ",오전 8:43 - 2019년 4월 17일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「브롤스타즈」, 5위는 「검은사막 모바일」 입니다.",오전 5:01 - 2019년 4월 17일
"[더코리아뉴스] 배순민 기자 = 검은사막 모바일, 11번째 클래스 ‘매화’ 등장 ",오전 3:35 - 2019년 4월 17일
黑色沙漠mobile 4/17新角色梅花誕生＆繼承 |?い砂漠モバイル梅花|검은사막모바일 매화 https://douga.gameday-app.net/?p=65317 ,오전 3:05 - 2019년 4월 17일
"'검은사막 모바일' 11번째 클래스 '매화'가 추가됐습니다. 원작에서는 파밍은 조금 느리지만 PvP에서 강력한 모습을 보여줬는데요, 모바일에서는 어떨지 기대가 됩니다 ",오전 2:05 - 2019년 4월 17일
검은사막 모바일 android app is now available at drroidunderground store.,오전 1:41 - 2019년 4월 17일
"검은사막 모바일, 신규 클래스 ‘매화’ 업데이트 이벤트 / 브레이크뉴스  ",오전 1:08 - 2019년 4월 17일
"검은사막 모바일, 오늘 신규 클래스 ‘매화’ 업데이트 ",오후 11:00 - 2019년 4월 16일
"검은사막 모바일: 영지가 더 넓어집니다!멋지고 아름답게 꾸며보세요.검은사막 모바일 당신이 진짜로 원했던 모험의 시작,검은사막 모바일의 광활한 세계로 모험가 여러분을 초대합니다게임 소개월드클래스 MMORPG “검은사막 모바일”150여개 국가에서 사랑받은… http://dlvr.it/R2yhx5 ",오후 9:29 - 2019년 4월 16일
검은사막모바일이요 넘 엡뻐용ㅋㅋㅋ,오전 7:47 - 2019년 4월 16일
"5. 게임 조아함. fps,aos, rpg등등... 해본걸로는... 마비노기,아키에이지, 옵치,사퍼, 모배, 검은사막모바일, 블소 등등... 가억이 더 안남..쥬륵..",오전 7:15 - 2019년 4월 16일
매화는 검은사막 모바일의 '꽃'이 될 수 있을까? ,오후 10:38 - 2019년 4월 15일
"<검은사막 모바일>이 봄을 맞아 11번째 신규 캐릭터 매화를 출시합니다. 스킬을 사용할 때마다 매화꽃 같은 효과가 펑펑 터지는 모습이 인상적으로, 특히 1 대 1 PvP에서 강한 모습을 보입니다",오후 6:47 - 2019년 4월 15일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「프린세스 커넥트! Re:Div」, 5위는 「검은사막 모바일」 입니다.",오전 5:01 - 2019년 4월 14일
黑色沙漠mobile 4/11更新指揮所第八階| 3V3雷蒙斯戰場＆對戰配對改版|?い砂漠モバイル梅花|검은사막모바일 매화 ,오전 9:05 - 2019년 4월 13일
"3일 연속으로 순위가 내린 게임 중 가장 순위가 높은 게임은 「검은사막 모바일」(3위→4위→5위), 30위 권에서 가장 변동폭이 큰 게임은 「서머너즈 워: 천공의 아레나」(15위→17위→19위) 입니다.",오전 5:01 - 2019년 4월 13일
"어제보다 순위가 내린 게임 중 가장 순위가 높은 게임은 「검은사막 모바일」(4위→5위), 30위 권에서 가장 변동폭이 큰 게임은 「모두의마블 : 지구대혁명 fo」(9위→14위) 입니다. 100위 권에서 가장 변동폭이 큰 게임은 「정상대해전-해상 전쟁 전략 게」(67위→80위) 입니다.",오전 5:01 - 2019년 4월 13일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「프린세스 커넥트! Re:Div」, 5위는 「검은사막 모바일」 입니다.",오전 5:01 - 2019년 4월 13일
안녕 검은사막 모바일 안한지 몇달되어서.. 삭제하기전에 마지막으로 들어와봤어데이터는 삭제 안할게... 안녕 언젠간 다시 보자.. ,오전 12:05 - 2019년 4월 13일
검은사막 모바일 android app is now available at drroidunderground store.,오후 10:59 - 2019년 4월 12일
과연 매화는 PC에서 이미지를 벗고 '검은사막 모바일'에서 날아오를 수 있을까?,오후 6:06 - 2019년 4월 12일
"어제보다 순위가 내린 게임 중 가장 순위가 높은 게임은 「검은사막 모바일」(3위→4위), 30위 권에서 가장 변동폭이 큰 게임은 「클래시 오브 클랜」(24위→28위) 입니다. 100위 권에서 가장 변동폭이 큰 게임은 「프렌즈마블 for kakao」(68위→83위) 입니다.",오전 5:01 - 2019년 4월 12일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「검은사막 모바일」, 5위는 「프린세스 커넥트! Re:Div」 입니다.",오전 5:01 - 2019년 4월 12일
"오늘의 아침,밥,,,(검은사막 모바일 같이해요,,횐님덜,, ",오후 3:22 - 2019년 4월 11일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「검은사막 모바일」, 4위는 「프린세스 커넥트! Re:Div」, 5위는 「리니지2 레볼루션」 입니다.",오전 5:01 - 2019년 4월 11일
선임들 다들 검은사막 모바일하고 있음,오전 4:34 - 2019년 4월 11일
검은사막 모바일 지휘소 6단계까지 빨리 올리는 법 - 검은사막M 정석대로 (출처 : 모서리 | https://blog.naver.com/blue_moon__/221510554533 … 블로그) http://naver.me/xbBuYdvj ,오전 5:25 - 2019년 4월 10일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「검은사막 모바일」, 4위는 「리니지2 레볼루션」, 5위는 「브롤스타즈」 입니다.",오전 5:01 - 2019년 4월 10일
검은사막 모바일은 과금을 유도하는 게임은 아니지만 전투 플러스를 사지 않으면 가방에 애로사항이 꽃필 것이다,오후 8:20 - 2019년 4월 9일
저도 한때.... 마비를 오랫동안 했었는데 지금은 접고 검은사막 모바일로 본진 옮겼어요 ㅋㅋㅋㅋ,오후 4:57 - 2019년 4월 9일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「검은사막 모바일」, 4위는 「리니지2 레볼루션」, 5위는 「브롤스타즈」 입니다.",오전 5:01 - 2019년 4월 9일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「검은사막 모바일」, 4위는 「리니지2 레볼루션」, 5위는 「피망 포커: 카지노 로얄 (7」 입니다.",오전 5:01 - 2019년 4월 8일
"어제보다 순위가 오른 게임 중 가장 순위가 높은 게임은 「검은사막 모바일」(4위→3위), 30위 권에서 가장 변동폭이 큰 게임은 「붕괴3rd」(41위→26위) 입니다. 100위 권에서 가장 변동폭이 큰 게임은 「삼국지 인사이드」(97위→76위) 입니다.",오전 5:01 - 2019년 4월 7일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「검은사막 모바일」, 4위는 「리니지2 레볼루션」, 5위는 「피망 포커: 카지노 로얄 (7」 입니다.",오전 5:01 - 2019년 4월 7일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「검은사막 모바일」, 5위는 「피망 포커: 카지노 로얄 (7」 입니다.",오전 5:01 - 2019년 4월 6일
"검은사막 모바일 매화 신규 캐릭터 출시 임박, 사전 예약 진행 중 ",오전 2:29 - 2019년 4월 6일
검은사막 모바일 v1.20.48 http://www.apkmania.live/2018/10/blog-post_80.html?utm_source=dlvr.it&utm_medium=twitter …,오후 4:35 - 2019년 4월 5일
黑色沙漠mobile 4/4更新內容 3V3雷摩斯戰場|梅花事前預約＆事前生成角色|?い砂漠モバイル梅花|검은사막모바일 매화 ,오전 9:05 - 2019년 4월 5일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「검은사막 모바일」, 5위는 「브롤스타즈」 입니다.",오전 5:01 - 2019년 4월 5일
"[더코리아뉴스] 배순민 기자 = 검은사막 모바일, 3 대 3 전투 ‘라모네스 전장’ 선보여 ",오전 5:54 - 2019년 4월 4일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「검은사막 모바일」, 5위는 「브롤스타즈」 입니다.",오전 5:01 - 2019년 4월 4일
깜짝이야 나 검은사막 모바일 문의 처리담당 이런거 일 할생각있냐고 연락왔음,오후 10:51 - 2019년 4월 3일
검은사막 모바일 보다는 용량 적겠지,오후 6:47 - 2019년 4월 3일
黑色沙漠mobile 4/4更新內容預告 4/11出新角色＆ 歐洲深度旅遊|八世代馬＆勇猛新難易度|?い砂漠モバイル|검은사막모바일 https://douga.gameday-app.net/?p=61876 ,오후 3:05 - 2019년 4월 3일
"‘검은사막 모바일’, 니시노 나나세 앞세워 日 공략 http://www.gametoc.co.kr/news/articleView.html?idxno=50880 … 시발 한국은",오전 10:47 - 2019년 4월 3일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「검은사막 모바일」, 5위는 「브롤스타즈」 입니다.",오전 5:01 - 2019년 4월 3일
"어제보다 순위가 오른 게임 중 가장 순위가 높은 게임은 「검은사막 모바일」(5위→4위), 30위 권에서 가장 변동폭이 큰 게임은 「리니지M(12)」(40위→16위) 입니다. 100위 권에서 가장 변동폭이 큰 게임은 「반지」(178위→56위) 입니다.",오전 5:01 - 2019년 4월 2일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「검은사막 모바일」, 5위는 「브롤스타즈」 입니다.",오전 5:01 - 2019년 4월 2일
잠겼던 중국 시장 공략이 이어질까요? 중국 광전총국이 13개월 동안 중단됐던 외자 판호 발급을 재개했습니다. 최근 중국 퍼블리싱 계약을 맺은 펄어비스의 '검은사막 모바일'의 중국 출시도 기대해볼 수 있겠네요.,오전 4:04 - 2019년 4월 2일
"펄어비스 '검은사막 모바일', 판호 나올까 ",오후 9:19 - 2019년 4월 1일
검은사막 모바일 시작했는데 개재밌네,오전 7:10 - 2019년 4월 1일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「브롤스타즈」, 5위는 「검은사막 모바일」 입니다.",오전 5:01 - 2019년 4월 1일
"[더코리아뉴스] 배순민 기자 = 검은사막 모바일, 전 국가 이용자와 즐기는 ‘만우절 이벤트’ 열어 ",오후 8:55 - 2019년 3월 31일
아 진짜 트위치킬때마다 광고로 검은사막모바일나오는거 ㅈ같네,오전 5:35 - 2019년 3월 31일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「브롤스타즈」, 5위는 「검은사막 모바일」 입니다.",오전 5:01 - 2019년 3월 31일
검은사막 모바일에서 심연광원석은 대체 어떻데 얻을 수 있는건가요? 나오기는 하나?,오후 5:08 - 2019년 3월 30일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「리니지2 레볼루션」, 4위는 「브롤스타즈」, 5위는 「검은사막 모바일」 입니다.",오전 5:01 - 2019년 3월 30일
"음.. 글쎄요? 워낙 많아서.. 아 그렇다고 하기엔 대기업 게임들(리니지,검은사막모바일,블소)같은건 안하니까 아닌거 같기도? 저는 수집형 컬렉션게임들 많이 해요. 소전이나 벽람항로 같은거?",오전 12:42 - 2019년 3월 30일
[검은사막 모바일] 격투가 스페셜 무비 이혁 https://youtu.be/W4R1uQ0vZcs  - @YouTube역시 이혁이 목소리가 제일 좋타 이게임 진짜 많이했는데 이건만 한것 같은데 내실수로 계정 날려먹구 ㅠㅠ 다시 처음부터 캐릭 키워야지 (온라인두 다시 시작해 볼까 ㅋㅋ?),오후 6:52 - 2019년 3월 29일
"3일 연속으로 순위가 내린 게임 중 가장 순위가 높은 게임은 「검은사막 모바일」(3위→4위→5위), 30위 권에서 가장 변동폭이 큰 게임은 「리니지M(12)」(19위→25위→27위) 입니다.",오전 5:01 - 2019년 3월 29일
"어제보다 순위가 내린 게임 중 가장 순위가 높은 게임은 「검은사막 모바일」(4위→5위), 30위 권에서 가장 변동폭이 큰 게임은 「에픽세븐」(14위→19위) 입니다. 100위 권에서 가장 변동폭이 큰 게임은 「삼국지 조조전 Online」(33위→73위) 입니다.",오전 5:01 - 2019년 3월 29일
"오늘의 매출 1위 게임은 「리니지M」, 2위는 「블레이드&소울 레볼루션」, 3위는 「브롤스타즈」, 4위는 「리니지2 레볼루션」, 5위는 「검은사막 모바일」 입니다.",오전 5:01 - 2019년 3월 29일
"린 지우고 검은사막 모바일만 할까아니면 둘다할까?아, 그리고 뱅드림 카카오 계정 있어야하는거였음??",오전 4:19 - 2019년 3월 29일
"[더코리아뉴스] 배순민 기자 =검은사막 모바일, 파티필드 ‘용맹의 땅’ 난이도 추가 ",오전 3:27 - 2019년 3월 29일
"[더코리아뉴스] 배순민 기자 =검은사막 모바일, 파티필드 ‘용맹의 땅’ 난이도 추가http://thekoreanews.com//detail.php?number=57014 …",오전 3:24 - 2019년 3월 29일
"검은사막 모바일 중국간다? “계약 체결 긍정적, 낙관은 일러”http://www.econovill.com/news/articleView.html?idxno=359810 …",오후 10:58 - 2019년 3월 28일
